Offense,Defense,Week,Start xPts,End xPts
LA,BUF,5,2.37,2.80
LA,BUF,5,2.42,7.00
LA,BUF,5,1.48,1.72
LA,BUF,5,1.38,1.31
LA,BUF,5,1.48,0.00
LA,BUF,5,1.05,2.92
LA,BUF,5,1.57,0.00
LA,BUF,5,1.85,-0.93
MIA,TEN,5,1.43,0.00
MIA,TEN,5,1.57,0.00
MIA,TEN,5,1.90,0.00
MIA,TEN,5,1.71,7.00
MIA,TEN,5,1.90,0.00
MIA,TEN,5,1.90,1.72
MIA,TEN,5,1.90,2.90
MIA,TEN,5,1.38,0.00
MIA,TEN,5,1.71,0.00
MIA,TEN,5,1.81,2.75
MIN,HOU,5,1.48,7.00
MIN,HOU,5,2.85,7.00
MIN,HOU,5,1.10,0.00
MIN,HOU,5,2.66,2.94
MIN,HOU,5,1.85,0.00
MIN,HOU,5,1.76,0.00
MIN,HOU,5,1.71,0.00
MIN,HOU,5,2.42,0.00
MIN,HOU,5,2.37,7.00
MIN,HOU,5,1.34,0.00
MIN,HOU,5,3.27,0.00
NE,CLE,5,1.67,7.00
NE,CLE,5,1.90,7.00
NE,CLE,5,2.42,7.00
NE,CLE,5,2.00,0.00
NE,CLE,5,2.47,0.00
NE,CLE,5,2.52,2.01
NE,CLE,5,1.90,7.00
NE,CLE,5,2.33,0.00
NE,CLE,5,1.90,0.00
NE,CLE,5,1.43,2.80
NE,CLE,5,2.47,0.00
NE,CLE,5,2.99,0.00
NYG,GB,5,2.19,0.00
NYG,GB,5,1.38,0.00
NYG,GB,5,2.85,2.20
NYG,GB,5,2.66,0.00
NYG,GB,5,3.55,2.51
NYG,GB,5,2.56,1.92
NYG,GB,5,2.04,0.00
NYG,GB,5,2.94,2.82
NYG,GB,5,3.03,0.00
NYG,GB,5,1.90,0.00
NYG,GB,5,2.47,7.00
NYJ,PIT,5,1.90,2.71
NYJ,PIT,5,1.90,0.00
NYJ,PIT,5,1.24,2.14
NYJ,PIT,5,2.19,7.00
NYJ,PIT,5,1.90,0.00
NYJ,PIT,5,1.34,0.00
NYJ,PIT,5,1.90,0.00
NYJ,PIT,5,1.34,0.00
NYJ,PIT,5,1.67,0.00
NYJ,PIT,5,1.62,0.00
NYJ,PIT,5,1.90,0.00
OAK,SD,5,1.90,1.92
OAK,SD,5,1.24,2.93
OAK,SD,5,3.93,2.01
OAK,SD,5,1.90,2.88
OAK,SD,5,1.90,0.00
OAK,SD,5,3.37,1.57
OAK,SD,5,1.90,7.00
OAK,SD,5,1.90,2.14
OAK,SD,5,3.65,7.00
OAK,SD,5,3.93,7.00
OAK,SD,5,1.90,0.00
OAK,SD,5,2.37,0.00
PHI,DET,5,1.52,0.00
PHI,DET,5,1.90,7.00
PHI,DET,5,1.90,2.01
PHI,DET,5,1.90,7.00
PHI,DET,5,4.69,2.78
PHI,DET,5,1.62,0.00
PHI,DET,5,1.67,2.07
PHI,DET,5,1.81,2.02
PHI,DET,5,1.90,1.90
PIT,NYJ,5,1.90,7.00
PIT,NYJ,5,1.67,0.00
PIT,NYJ,5,1.76,0.00
PIT,NYJ,5,1.90,7.00
PIT,NYJ,5,1.90,0.00
PIT,NYJ,5,3.98,2.20
PIT,NYJ,5,2.33,0.00
PIT,NYJ,5,1.67,7.00
PIT,NYJ,5,2.52,4.37
PIT,NYJ,5,1.71,7.00
PIT,NYJ,5,3.37,0.00
SD,OAK,5,4.03,3.58
SD,OAK,5,1.67,1.67
SD,OAK,5,2.61,7.00
SD,OAK,5,1.90,2.68
SD,OAK,5,1.85,-0.07
SD,OAK,5,1.90,7.00
SD,OAK,5,1.90,7.00
SD,OAK,5,1.90,2.21
SD,OAK,5,1.62,0.00
SD,OAK,5,1.90,7.00
SD,OAK,5,2.28,0.00
SD,OAK,5,1.71,0.00
SF,ARI,5,1.67,0.00
SF,ARI,5,1.24,0.00
SF,ARI,5,1.48,0.00
SF,ARI,5,1.76,0.00
SF,ARI,5,1.34,7.00
SF,ARI,5,1.95,0.56
SF,ARI,5,1.90,0.00
SF,ARI,5,1.43,0.00
SF,ARI,5,1.90,0.00
SF,ARI,5,1.57,7.00
SF,ARI,5,1.38,1.90
SF,ARI,5,1.90,0.00
SF,ARI,5,1.90,7.00
SF,ARI,5,0.77,-2.00
TB,CAR,5,1.90,2.71
TB,CAR,5,2.04,0.00
TB,CAR,5,1.67,0.00
TB,CAR,5,4.03,2.76
TB,CAR,5,2.70,2.71
TB,CAR,5,2.28,0.00
TB,CAR,5,1.90,0.00
TB,CAR,5,1.90,7.00
TB,CAR,5,2.19,0.00
TB,CAR,5,2.61,0.00
TB,CAR,5,1.67,2.26
TB,CAR,5,1.38,2.62
TEN,MIA,5,1.90,0.00
TEN,MIA,5,1.62,0.00
TEN,MIA,5,2.56,7.00
TEN,MIA,5,1.57,0.00
TEN,MIA,5,1.85,7.00
TEN,MIA,5,1.90,7.00
TEN,MIA,5,2.99,0.00
TEN,MIA,5,4.31,2.55
TEN,MIA,5,1.90,0.00
TEN,MIA,5,2.33,7.00
TEN,MIA,5,3.27,0.00
TEN,MIA,5,2.23,0.00
WAS,BAL,5,1.90,0.00
WAS,BAL,5,3.18,0.00
WAS,BAL,5,1.01,1.52
WAS,BAL,5,1.52,0.00
WAS,BAL,5,2.09,1.57
WAS,BAL,5,1.90,0.00
WAS,BAL,5,3.08,7.00
WAS,BAL,5,0.77,0.33
WAS,BAL,5,1.67,2.88
WAS,BAL,5,1.67,0.00
WAS,BAL,5,2.47,0.00
WAS,BAL,5,1.24,0.00
WAS,BAL,5,1.71,0.00
ARI,NYJ,6,1.90,0.00
ARI,NYJ,6,2.70,7.00
ARI,NYJ,6,1.85,0.00
ARI,NYJ,6,2.23,0.00
ARI,NYJ,6,1.90,7.00
ARI,NYJ,6,2.47,0.00
ARI,NYJ,6,1.19,0.00
ARI,NYJ,6,1.05,0.00
ARI,NYJ,6,2.23,7.00
ARI,NYJ,6,1.24,7.00
ARI,NYJ,6,2.52,0.00
ATL,SEA,6,1.67,0.00
ATL,SEA,6,1.15,0.38
ATL,SEA,6,1.71,0.00
ATL,SEA,6,2.28,2.76
ATL,SEA,6,1.90,0.00
ATL,SEA,6,1.90,0.00
ATL,SEA,6,1.90,7.00
ATL,SEA,6,1.71,7.00
ATL,SEA,6,0.86,7.00
ATL,SEA,6,1.67,0.00
ATL,SEA,6,1.90,2.56
ATL,SEA,6,1.90,0.00
BAL,NYG,6,1.90,2.91
BAL,NYG,6,4.03,7.00
BAL,NYG,6,2.52,0.00
BAL,NYG,6,1.10,0.00
BAL,NYG,6,1.95,0.00
BAL,NYG,6,1.90,0.00
BAL,NYG,6,1.90,0.00
BAL,NYG,6,4.17,2.58
BAL,NYG,6,1.90,0.00
BAL,NYG,6,2.00,2.71
BAL,NYG,6,1.90,7.00
BAL,NYG,6,2.23,0.00
BUF,SF,6,1.34,2.42
BUF,SF,6,1.90,7.00
BUF,SF,6,1.90,7.00
BUF,SF,6,1.90,2.55
BUF,SF,6,1.90,0.00
BUF,SF,6,2.52,0.00
BUF,SF,6,2.85,0.00
BUF,SF,6,2.61,7.00
BUF,SF,6,1.90,7.00
BUF,SF,6,4.17,7.00
BUF,SF,6,2.00,7.00
BUF,SF,6,1.67,1.67
BUF,SF,6,1.24,0.00
CAR,NO,6,1.48,0.00
CAR,NO,6,2.61,0.00
CAR,NO,6,2.42,0.00
CAR,NO,6,1.90,4.97
CAR,NO,6,2.75,2.46
CAR,NO,6,2.47,7.00
CAR,NO,6,1.90,0.00
CAR,NO,6,1.90,0.00
CAR,NO,6,2.61,7.00
CAR,NO,6,1.90,0.00
CAR,NO,6,3.08,7.00
CAR,NO,6,3.08,7.00
CAR,NO,6,1.76,7.00
CAR,NO,6,1.90,1.26
CHI,JAC,6,1.90,0.00
CHI,JAC,6,1.85,2.68
CHI,JAC,6,1.38,7.00
CHI,JAC,6,1.76,0.00
CHI,JAC,6,1.15,0.00
CHI,JAC,6,2.04,0.00
CHI,JAC,6,1.67,2.90
CHI,JAC,6,1.90,0.00
CHI,JAC,6,4.12,2.78
CHI,JAC,6,1.90,0.00
CHI,JAC,6,1.90,0.00
CIN,NE,6,1.48,0.00
CIN,NE,6,1.19,0.00
CIN,NE,6,2.61,7.00
CIN,NE,6,1.90,0.00
CIN,NE,6,1.67,7.00
CIN,NE,6,1.48,-2.00
CIN,NE,6,1.90,0.00
CIN,NE,6,1.90,2.89
CIN,NE,6,1.90,0.00
CIN,NE,6,2.00,0.00
CLE,TEN,6,1.90,2.31
CLE,TEN,6,1.24,2.68
CLE,TEN,6,1.76,0.00
CLE,TEN,6,1.62,0.00
CLE,TEN,6,1.10,0.00
CLE,TEN,6,1.01,7.00
CLE,TEN,6,1.90,0.00
CLE,TEN,6,1.90,0.00
CLE,TEN,6,1.01,0.00
CLE,TEN,6,2.61,0.00
CLE,TEN,6,1.90,7.00
CLE,TEN,6,2.52,7.00
DAL,GB,6,1.90,7.00
DAL,GB,6,1.90,0.00
DAL,GB,6,3.74,3.26
DAL,GB,6,1.85,2.37
DAL,GB,6,2.52,0.00
DAL,GB,6,0.86,7.00
DAL,GB,6,3.03,2.92
DAL,GB,6,0.91,-0.17
DAL,GB,6,1.90,7.00
DAL,GB,6,2.52,2.78
DAL,GB,6,3.08,0.00
DEN,SD,6,1.90,0.00
DEN,SD,6,1.90,0.00
DEN,SD,6,4.92,2.84
DEN,SD,6,1.48,0.00
DEN,SD,6,1.19,0.00
DEN,SD,6,1.52,0.00
DEN,SD,6,1.85,1.78
DEN,SD,6,1.90,0.00
DEN,SD,6,1.90,1.57
DEN,SD,6,0.86,-2.00
DEN,SD,6,3.03,7.00
DEN,SD,6,2.47,1.74
DEN,SD,6,1.48,2.26
DEN,SD,6,2.89,0.00
DET,LA,6,1.90,7.00
DET,LA,6,2.04,0.00
DET,LA,6,1.90,7.00
DET,LA,6,2.61,7.00
DET,LA,6,1.90,0.00
DET,LA,6,1.48,7.00
DET,LA,6,2.56,2.71
DET,LA,6,2.85,0.00
GB,DAL,6,1.90,2.65
GB,DAL,6,1.38,1.38
GB,DAL,6,2.14,2.42
GB,DAL,6,1.90,0.00
GB,DAL,6,2.89,0.00
GB,DAL,6,1.90,0.00
GB,DAL,6,1.90,2.74
GB,DAL,6,1.90,5.92
GB,DAL,6,4.69,2.74
GB,DAL,6,1.90,7.00
GB,DAL,6,2.61,2.16
HOU,IND,6,1.71,0.00
HOU,IND,6,1.19,0.00
HOU,IND,6,1.90,0.00
HOU,IND,6,1.90,0.00
HOU,IND,6,1.90,2.86
HOU,IND,6,1.10,0.00
HOU,IND,6,1.57,7.00
HOU,IND,6,1.34,0.91
HOU,IND,6,1.90,0.00
HOU,IND,6,1.90,7.00
HOU,IND,6,2.94,7.00
HOU,IND,6,1.48,0.00
HOU,IND,6,2.28,0.00
IND,HOU,6,2.89,0.00
IND,HOU,6,3.08,2.51
IND,HOU,6,2.61,7.00
IND,HOU,6,1.05,2.65
IND,HOU,6,2.00,3.64
IND,HOU,6,1.71,0.00
IND,HOU,6,1.85,0.00
IND,HOU,6,4.50,7.00
IND,HOU,6,1.48,2.68
IND,HOU,6,1.71,0.00
IND,HOU,6,2.23,0.00
IND,HOU,6,1.95,0.00
JAC,CHI,6,1.19,4.10
JAC,CHI,6,1.90,0.00
JAC,CHI,6,1.90,0.00
JAC,CHI,6,1.15,0.00
JAC,CHI,6,1.76,0.00
JAC,CHI,6,1.71,0.00
JAC,CHI,6,1.43,0.00
JAC,CHI,6,1.90,7.00
JAC,CHI,6,1.48,1.36
JAC,CHI,6,1.90,2.82
JAC,CHI,6,1.76,7.00
JAC,CHI,6,2.99,0.00
KC,OAK,6,2.19,0.00
KC,OAK,6,2.75,7.00
KC,OAK,6,2.70,7.00
KC,OAK,6,2.23,2.62
KC,OAK,6,1.90,7.00
KC,OAK,6,3.74,2.92
KC,OAK,6,1.85,0.00
KC,OAK,6,1.76,2.37
KC,OAK,6,1.29,0.00
KC,OAK,6,4.45,0.00
LA,DET,6,1.90,7.00
LA,DET,6,1.48,7.00
LA,DET,6,1.57,0.00
LA,DET,6,1.19,0.00
LA,DET,6,1.90,7.00
LA,DET,6,1.67,7.00
LA,DET,6,1.90,0.00
LA,DET,6,1.90,1.68
MIA,PIT,6,2.37,2.82
MIA,PIT,6,1.90,0.00
MIA,PIT,6,1.24,2.92
MIA,PIT,6,4.83,2.82
MIA,PIT,6,2.09,7.00
MIA,PIT,6,1.90,2.90
MIA,PIT,6,2.99,7.00
MIA,PIT,6,2.99,2.07
MIA,PIT,6,1.15,0.00
MIA,PIT,6,2.52,7.00
MIA,PIT,6,3.18,0.00
NE,CIN,6,1.90,2.26
NE,CIN,6,1.67,0.00
NE,CIN,6,0.82,0.00
NE,CIN,6,1.90,7.00
NE,CIN,6,1.95,0.00
NE,CIN,6,2.23,7.00
NE,CIN,6,2.94,7.00
NE,CIN,6,1.90,2.80
NE,CIN,6,3.08,7.00
NO,CAR,6,1.90,7.00
NO,CAR,6,0.91,0.00
NO,CAR,6,1.05,7.00
NO,CAR,6,4.07,7.00
NO,CAR,6,1.67,1.79
NO,CAR,6,1.57,0.00
NO,CAR,6,1.90,2.76
NO,CAR,6,1.29,0.00
NO,CAR,6,1.90,7.00
NO,CAR,6,1.43,0.00
NO,CAR,6,1.34,2.37
NO,CAR,6,1.90,7.00
NO,CAR,6,1.90,1.87
NYG,BAL,6,1.90,1.90
NYG,BAL,6,1.90,0.00
NYG,BAL,6,1.57,0.00
NYG,BAL,6,1.05,0.00
NYG,BAL,6,1.67,7.00
NYG,BAL,6,2.28,2.67
NYG,BAL,6,1.90,2.93
NYG,BAL,6,1.24,0.90
NYG,BAL,6,1.90,7.00
NYG,BAL,6,0.82,0.00
NYG,BAL,6,1.90,2.78
NYG,BAL,6,1.90,7.00
NYJ,ARI,6,1.15,0.00
NYJ,ARI,6,1.90,0.00
NYJ,ARI,6,1.29,0.00
NYJ,ARI,6,1.71,2.58
NYJ,ARI,6,1.90,0.00
NYJ,ARI,6,1.76,0.00
NYJ,ARI,6,1.67,0.00
NYJ,ARI,6,1.90,0.00
NYJ,ARI,6,1.90,3.66
NYJ,ARI,6,1.90,1.23
OAK,KC,6,3.27,7.00
OAK,KC,6,1.62,2.09
OAK,KC,6,1.76,1.87
OAK,KC,6,1.85,0.00
OAK,KC,6,2.04,2.26
OAK,KC,6,1.90,0.00
OAK,KC,6,1.71,0.00
OAK,KC,6,1.10,0.00
OAK,KC,6,1.90,3.85
OAK,KC,6,2.09,0.00
PHI,WAS,6,1.90,0.00
PHI,WAS,6,1.67,0.00
PHI,WAS,6,2.37,0.00
PHI,WAS,6,1.90,0.00
PHI,WAS,6,1.90,0.00
PHI,WAS,6,1.90,0.00
PHI,WAS,6,1.19,2.62
PHI,WAS,6,1.71,2.85
PHI,WAS,6,2.14,0.00
PIT,MIA,6,1.85,0.00
PIT,MIA,6,1.90,7.00
PIT,MIA,6,2.19,0.00
PIT,MIA,6,1.90,1.90
PIT,MIA,6,1.90,0.00
PIT,MIA,6,1.29,0.00
PIT,MIA,6,1.62,1.44
PIT,MIA,6,1.34,0.00
PIT,MIA,6,2.61,0.00
PIT,MIA,6,0.86,7.00
PIT,MIA,6,2.61,0.00
SD,DEN,6,1.90,7.00
SD,DEN,6,1.01,2.65
SD,DEN,6,1.76,0.00
SD,DEN,6,3.03,0.00
SD,DEN,6,2.89,2.93
SD,DEN,6,4.50,2.80
SD,DEN,6,2.42,2.78
SD,DEN,6,2.89,0.00
SD,DEN,6,1.90,0.00
SD,DEN,6,2.09,0.00
SEA,ATL,6,1.62,0.00
SEA,ATL,6,1.38,0.00
SEA,ATL,6,5.08,7.00
SEA,ATL,6,1.62,0.00
SEA,ATL,6,1.90,7.00
SEA,ATL,6,3.32,2.51
SEA,ATL,6,1.90,0.00
SEA,ATL,6,1.67,0.00
SEA,ATL,6,1.95,2.85
SEA,ATL,6,2.14,7.00
SEA,ATL,6,3.08,2.37
SEA,ATL,6,4.26,0.00
SF,BUF,6,1.90,0.00
SF,BUF,6,4.12,2.76
SF,BUF,6,1.90,7.00
SF,BUF,6,1.24,2.14
SF,BUF,6,1.62,0.00
SF,BUF,6,2.19,0.00
SF,BUF,6,0.96,0.00
SF,BUF,6,1.67,0.00
SF,BUF,6,1.90,2.20
SF,BUF,6,1.90,0.00
SF,BUF,6,2.47,0.00
SF,BUF,6,4.17,0.00
TEN,CLE,6,1.90,7.00
TEN,CLE,6,1.90,0.00
TEN,CLE,6,1.90,0.00
TEN,CLE,6,2.66,7.00
TEN,CLE,6,3.03,0.00
TEN,CLE,6,2.14,0.00
TEN,CLE,6,1.90,1.42
TEN,CLE,6,2.14,7.00
TEN,CLE,6,2.00,0.00
TEN,CLE,6,2.80,2.25
TEN,CLE,6,1.67,7.00
TEN,CLE,6,3.13,0.00
WAS,PHI,6,1.71,0.00
WAS,PHI,6,1.81,0.00
WAS,PHI,6,2.09,7.00
WAS,PHI,6,1.19,7.00
WAS,PHI,6,1.90,3.65
WAS,PHI,6,1.90,7.00
WAS,PHI,6,1.71,2.78
WAS,PHI,6,1.43,0.00
WAS,PHI,6,1.19,2.01
WAS,PHI,6,1.85,0.00
WAS,PHI,6,1.81,0.00
ARI,SEA,7,1.90,0.00
ARI,SEA,7,1.71,0.00
ARI,SEA,7,1.34,0.00
ARI,SEA,7,3.88,2.58
ARI,SEA,7,1.62,2.26
ARI,SEA,7,1.90,0.00
ARI,SEA,7,1.85,0.00
ARI,SEA,7,1.67,0.00
ARI,SEA,7,3.13,0.00
ARI,SEA,7,2.56,0.00
ARI,SEA,7,1.90,0.00
ARI,SEA,7,1.90,2.31
ARI,SEA,7,1.90,2.90
ARI,SEA,7,1.67,0.00
ATL,SD,7,1.90,2.46
ATL,SD,7,4.97,2.86
ATL,SD,7,1.90,7.00
ATL,SD,7,3.08,7.00
ATL,SD,7,1.95,0.00
ATL,SD,7,1.90,0.00
ATL,SD,7,1.85,0.00
ATL,SD,7,1.90,2.80
ATL,SD,7,1.90,2.50
ATL,SD,7,1.90,1.42
ATL,SD,7,1.90,0.00
BAL,NYJ,7,1.90,0.00
BAL,NYJ,7,1.19,2.07
BAL,NYJ,7,1.90,2.07
BAL,NYJ,7,2.33,0.00
BAL,NYJ,7,1.90,2.42
BAL,NYJ,7,2.04,0.00
BAL,NYJ,7,2.70,1.74
BAL,NYJ,7,1.90,0.61
BAL,NYJ,7,1.90,0.00
BAL,NYJ,7,1.43,0.00
BAL,NYJ,7,1.62,0.00
BAL,NYJ,7,2.14,0.00
BUF,MIA,7,1.90,0.00
BUF,MIA,7,4.03,2.85
BUF,MIA,7,3.55,7.00
BUF,MIA,7,1.57,0.00
BUF,MIA,7,1.71,0.00
BUF,MIA,7,1.81,0.00
BUF,MIA,7,2.28,7.00
BUF,MIA,7,2.09,0.00
BUF,MIA,7,1.67,0.00
BUF,MIA,7,1.90,0.00
BUF,MIA,7,1.90,7.00
CHI,GB,7,1.90,0.00
CHI,GB,7,1.76,0.00
CHI,GB,7,0.77,0.00
CHI,GB,7,1.90,2.58
CHI,GB,7,1.90,0.00
CHI,GB,7,1.90,0.00
CHI,GB,7,1.90,0.00
CHI,GB,7,1.48,1.49
CHI,GB,7,1.71,3.46
CIN,CLE,7,1.90,7.00
CIN,CLE,7,1.76,2.55
CIN,CLE,7,1.90,0.00
CIN,CLE,7,1.67,7.00
CIN,CLE,7,1.43,7.00
CIN,CLE,7,1.90,7.00
CIN,CLE,7,1.48,2.68
CIN,CLE,7,0.91,2.31
CIN,CLE,7,2.04,0.00
CIN,CLE,7,1.67,0.00
CLE,CIN,7,1.95,0.00
CLE,CIN,7,2.14,2.85
CLE,CIN,7,2.14,7.00
CLE,CIN,7,1.90,0.00
CLE,CIN,7,1.90,7.00
CLE,CIN,7,1.90,0.00
CLE,CIN,7,1.90,0.82
CLE,CIN,7,2.00,0.00
CLE,CIN,7,2.37,0.00
CLE,CIN,7,1.67,4.45
DEN,HOU,7,1.85,0.00
DEN,HOU,7,1.10,0.00
DEN,HOU,7,1.90,0.00
DEN,HOU,7,1.90,7.00
DEN,HOU,7,2.23,7.00
DEN,HOU,7,1.81,0.00
DEN,HOU,7,1.90,0.00
DEN,HOU,7,1.67,0.00
DEN,HOU,7,2.04,7.00
DEN,HOU,7,4.26,2.93
DEN,HOU,7,2.37,0.00
DEN,HOU,7,3.84,2.78
DEN,HOU,7,2.85,0.00
DET,WAS,7,1.90,0.00
DET,WAS,7,1.67,2.14
DET,WAS,7,1.67,2.42
DET,WAS,7,2.37,0.00
DET,WAS,7,1.38,7.00
DET,WAS,7,2.52,2.86
DET,WAS,7,1.90,0.00
DET,WAS,7,1.90,7.00
GB,CHI,7,2.28,2.78
GB,CHI,7,1.15,0.00
GB,CHI,7,1.10,0.00
GB,CHI,7,1.90,2.55
GB,CHI,7,1.43,0.14
GB,CHI,7,1.43,7.00
GB,CHI,7,1.29,7.00
GB,CHI,7,1.95,7.00
GB,CHI,7,3.65,2.80
GB,CHI,7,2.61,0.00
HOU,DEN,7,1.90,0.00
HOU,DEN,7,2.61,0.00
HOU,DEN,7,2.70,2.42
HOU,DEN,7,2.42,2.42
HOU,DEN,7,1.43,0.00
HOU,DEN,7,1.34,0.00
HOU,DEN,7,1.52,2.84
HOU,DEN,7,2.75,3.84
HOU,DEN,7,1.90,1.14
HOU,DEN,7,1.38,0.00
HOU,DEN,7,1.10,0.00
HOU,DEN,7,1.90,0.00
IND,TEN,7,2.04,7.00
IND,TEN,7,1.57,0.00
IND,TEN,7,1.05,7.00
IND,TEN,7,3.79,2.85
IND,TEN,7,1.05,0.00
IND,TEN,7,1.90,0.00
IND,TEN,7,1.90,0.00
IND,TEN,7,1.29,2.76
IND,TEN,7,1.90,0.00
IND,TEN,7,2.14,7.00
IND,TEN,7,3.32,0.00
JAC,OAK,7,1.76,0.00
JAC,OAK,7,2.28,3.48
JAC,OAK,7,1.90,2.91
JAC,OAK,7,1.90,2.65
JAC,OAK,7,2.00,0.00
JAC,OAK,7,2.37,2.37
JAC,OAK,7,1.05,0.00
JAC,OAK,7,1.01,0.00
JAC,OAK,7,1.90,0.00
JAC,OAK,7,1.34,0.00
JAC,OAK,7,1.52,7.00
JAC,OAK,7,1.90,2.44
KC,NO,7,1.90,0.00
KC,NO,7,1.90,7.00
KC,NO,7,1.43,7.00
KC,NO,7,1.24,0.00
KC,NO,7,0.91,0.00
KC,NO,7,2.47,2.58
KC,NO,7,0.96,0.00
KC,NO,7,2.04,0.00
KC,NO,7,3.27,2.51
LA,NYG,7,3.79,7.00
LA,NYG,7,1.67,2.68
LA,NYG,7,1.85,0.00
LA,NYG,7,1.90,1.78
LA,NYG,7,2.42,0.00
LA,NYG,7,1.24,0.00
LA,NYG,7,1.81,0.00
LA,NYG,7,1.62,0.00
LA,NYG,7,2.70,0.00
LA,NYG,7,0.96,0.00
LA,NYG,7,2.23,2.23
LA,NYG,7,1.76,3.05
LA,NYG,7,1.90,3.44
MIA,BUF,7,1.57,2.68
MIA,BUF,7,1.29,0.00
MIA,BUF,7,2.00,0.00
MIA,BUF,7,2.00,2.76
MIA,BUF,7,1.34,0.00
MIA,BUF,7,2.19,0.00
MIA,BUF,7,2.23,0.00
MIA,BUF,7,1.90,7.00
MIA,BUF,7,0.77,0.00
MIA,BUF,7,2.42,7.00
MIA,BUF,7,2.14,7.00
MIA,BUF,7,3.32,0.00
MIN,PHI,7,1.62,0.00
MIN,PHI,7,5.81,4.10
MIN,PHI,7,4.64,4.64
MIN,PHI,7,2.56,0.00
MIN,PHI,7,1.67,2.14
MIN,PHI,7,1.90,0.00
MIN,PHI,7,1.85,3.45
MIN,PHI,7,1.90,0.00
MIN,PHI,7,1.90,0.00
MIN,PHI,7,1.90,0.00
MIN,PHI,7,1.90,0.00
MIN,PHI,7,2.80,7.00
NE,PIT,7,2.23,2.23
NE,PIT,7,1.67,7.00
NE,PIT,7,1.48,7.00
NE,PIT,7,1.90,0.00
NE,PIT,7,2.23,0.00
NE,PIT,7,1.90,0.00
NE,PIT,7,1.90,7.00
NE,PIT,7,1.90,7.00
NE,PIT,7,2.80,0.00
NE,PIT,7,2.47,0.00
NE,PIT,7,2.85,0.00
NO,KC,7,1.67,7.00
NO,KC,7,1.90,1.15
NO,KC,7,1.90,0.00
NO,KC,7,1.85,0.00
NO,KC,7,0.91,0.00
NO,KC,7,1.90,7.00
NO,KC,7,1.90,0.00
NO,KC,7,2.28,4.83
NO,KC,7,1.67,7.00
NO,KC,7,1.90,0.00
NYG,LA,7,1.90,1.36
NYG,LA,7,1.90,0.00
NYG,LA,7,1.90,0.00
NYG,LA,7,1.52,2.82
NYG,LA,7,1.01,0.00
NYG,LA,7,2.56,0.00
NYG,LA,7,1.57,0.00
NYG,LA,7,0.96,0.00
NYG,LA,7,0.86,0.00
NYG,LA,7,1.24,0.00
NYG,LA,7,3.79,7.00
NYG,LA,7,1.67,0.00
NYG,LA,7,1.67,0.00
NYJ,BAL,7,1.15,0.50
NYJ,BAL,7,1.90,0.00
NYJ,BAL,7,1.85,7.00
NYJ,BAL,7,1.48,0.00
NYJ,BAL,7,1.43,7.00
NYJ,BAL,7,1.90,0.00
NYJ,BAL,7,0.82,0.00
NYJ,BAL,7,5.71,2.92
NYJ,BAL,7,4.31,4.75
NYJ,BAL,7,5.50,7.00
NYJ,BAL,7,2.00,0.00
NYJ,BAL,7,2.04,0.00
NYJ,BAL,7,2.23,1.94
NYJ,BAL,7,2.80,0.00
OAK,JAC,7,1.90,0.00
OAK,JAC,7,2.14,2.89
OAK,JAC,7,1.67,0.00
OAK,JAC,7,4.64,2.78
OAK,JAC,7,1.90,7.00
OAK,JAC,7,1.90,7.00
OAK,JAC,7,1.90,0.00
OAK,JAC,7,2.66,0.00
OAK,JAC,7,3.70,2.42
OAK,JAC,7,2.04,1.87
OAK,JAC,7,2.23,0.00
OAK,JAC,7,3.18,7.00
OAK,JAC,7,4.17,0.00
PHI,MIN,7,1.90,0.00
PHI,MIN,7,1.24,0.38
PHI,MIN,7,1.67,2.56
PHI,MIN,7,2.56,1.17
PHI,MIN,7,0.82,0.00
PHI,MIN,7,2.42,0.00
PHI,MIN,7,2.99,2.71
PHI,MIN,7,1.81,7.00
PHI,MIN,7,1.01,0.00
PHI,MIN,7,3.13,2.93
PHI,MIN,7,3.22,3.22
PHI,MIN,7,2.42,0.00
PIT,NE,7,1.90,0.00
PIT,NE,7,3.32,3.63
PIT,NE,7,2.04,0.00
PIT,NE,7,2.09,7.00
PIT,NE,7,2.94,2.46
PIT,NE,7,1.67,2.78
PIT,NE,7,1.85,2.26
PIT,NE,7,2.23,2.37
PIT,NE,7,1.90,0.00
PIT,NE,7,3.41,1.72
PIT,NE,7,1.67,0.00
PIT,NE,7,1.95,0.00
SD,ATL,7,1.90,7.00
SD,ATL,7,1.90,2.19
SD,ATL,7,1.52,2.55
SD,ATL,7,1.10,0.00
SD,ATL,7,1.90,-0.23
SD,ATL,7,1.90,7.00
SD,ATL,7,1.24,0.00
SD,ATL,7,2.19,2.65
SD,ATL,7,1.90,7.00
SD,ATL,7,2.37,2.76
SD,ATL,7,3.41,0.00
SEA,ARI,7,1.52,0.00
SEA,ARI,7,2.61,0.00
SEA,ARI,7,0.77,0.00
SEA,ARI,7,2.19,0.00
SEA,ARI,7,1.52,0.00
SEA,ARI,7,2.04,0.00
SEA,ARI,7,1.62,0.00
SEA,ARI,7,1.05,0.00
SEA,ARI,7,1.67,0.00
SEA,ARI,7,4.40,2.55
SEA,ARI,7,1.81,0.00
SEA,ARI,7,1.90,2.68
SEA,ARI,7,1.67,2.85
SF,TB,7,1.90,7.00
SF,TB,7,3.08,0.00
SF,TB,7,1.34,0.00
SF,TB,7,4.64,7.00
